CNPJ;Razao_Social;REG_ANS;Trimestre;Ano;ValorDespesas
3518900000113.0;INSTITUTO CURITIBA DE SAÚDE;419010;2;2025;000000204575307,07202450705,75201472411,81199482208,830000000000227584175,3000000000001990202,9800000000001998506,58000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003654820,233654820,230000000000000000000000004289915,49109,92830292,41459513,1953300255,5642440274,7440574132,891866141,85000000000344509,940000000000006561374,636561374,636561374,636640420,200000000000000000000000002124601,322124601,322124601,322124601,322124601,322089967,3434633,980000000000000000000000271379,5900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000978293,94978293,9400000978293,94000000000000000000000000000000000000000000000000000
3518900000113.0;INSTITUTO CURITIBA DE SAÚDE;419010;3;2025;03289099,043289099,040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001463452,251463452,25000001463452,25000000000000000000000000000000000000000000000000000000325470913,48322209839,4320746387,15317864089,770000000000362985169,95000000000002882297,3800000000002891235,200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006931117,786931117,786931117,787012418,3700000000000000000000000003261074,083261074,083261074,083261074,083261074,083479948,36-218874,280000000000000000000394466,82000000004424802,5920156,482873728,941530917,1753939634,8543576747,541964113,911612633,59000000000308402,66000000000000
25906728000108.0;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ;419028;1;2025;087820,8187820,81662811,41665938,52535510,8535510,892192,0444539433037,74130427,72130427,72130427,72-3127,11-3127,11-3127,11-3127,11-3127,11-3127,11
25906728000108.0;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ;419028;2;2025;1498193,931503464,691213172,831213172,83199938,351016982,4571838,88290291,86290291,86290291,86-5270,76-5270,76-5270,76-5270,76-5270,76-5270,76085677,1685677,16
25906728000108.0;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ;419028;3;2025;2384196,452387919,851936327,921936327,92301538,421635228,77107874,14451591,93451591,93451591,93-3723,4-3723,4-3723,4-3723,4-3723,4-3723,4087224,5287224,52
16926969000128.0;AMAZÔNIA PLANOS DE SAÚDE LTDA;419052;1;2025;235,71235,7113837570,3613591734,5913529465,9413529465,941170245,3111660781,66120246,651752816,9262268,6562268,6562268,65245835,77245835,77245835,77245835,77245835,77248308,09-2472,3265261,7665261,7665261,76169852,76109591,34109591,342133390,046213433,736098856,3114577,43
16926969000128.0;AMAZÔNIA PLANOS DE SAÚDE LTDA;419052;2;2025;3681191,93133174,81133174,81133174,81447613,71447613,71447613,71447613,71447613,71447424,36189,3588972,3288972,3288972,32224983,32126940,81126940,812266594,796415211,676308125,54107086,1345688,2845688,2827395787,5926948173,8826814999,0726814999,072131516,4722925898,11192966,64
16926969000128.0;AMAZÔNIA PLANOS DE SAÚDE LTDA;419052;3;2025;95054,695054,695054,6275737,54143138,06143138,062299886,136823317,356511158,65312158,746361,7346361,7344395876,943540157,5143331138,3543331138,353609720,5437072098,51285315,355607118,32424,492424,4943874387202207,67202207,67202207,67855719,39855719,39855719,39855719,39855719,39855530,04189,35
14674151000130.0;BIORAL SISTEMA ODONTOLÓGICO LTDA.;419079;1;2025;0669516,29669516,2914426,1400000014426,1414426,1414426,1414426,1414426,1414426,14
14674151000130.0;BIORAL SISTEMA ODONTOLÓGICO LTDA.;419079;2;2025;27551,2100000027551,2127551,2127551,2127551,2127551,2127551,210682641,36682641,36
14674151000130.0;BIORAL SISTEMA ODONTOLÓGICO LTDA.;419079;3;2025;0688871,2688871,233781,0500000033781,0533781,0533781,0533781,0533781,0533781,05
18275071000162.0;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;419133;1;2025;31092730,9831092730,9829832587,430275741,41260143,581260143,5821453794,4645159,91021408634,55443630241,7412116889,24000013815718,79429746884,29057709,3713934865,6400191,41162952003739230,6200908214,8718177382,56001302097,1657919837,6204593,82569806,330015071,424148425,61069069,420066593,653120069,261274723,231274723,2318399,1118399,11
18275071000162.0;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;419133;2;2025;33209630,5933209630,5931784822,7832261939,451424807,811424807,8122453782,86835501,93021618280,93586589486,115851918,22338874,6600127337,135999648,283737740,562519733,2363980,4163980,41000028068413,74913087856,910117062,0627263284,5700191,66546468,12001680,448256140,62001439284,9440551528,7003036126,79108848800,61013532,81085608,660047974,658587155,9309825
18275071000162.0;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;419133;3;2025;36458743,2236458743,2234911033,1835403833,381547710,041547710,04177003049,21024618,171705863,930097902,4313701734,08012025795313,0600128896,488416542,546007587,63584747,3373892,9173892,9122452104,6848946,6022403158,08708230793,5917396097,57000038863228,671363088697,350156660,7438740732,0800287,11962275,63009112,9612813512,02002149832,2962140419,44005423199,79
14946109000120.0;ASSOCIAÇÃO SÃO FRANCISCO VIDA;419141;1;2025;152239,73152239,7326422662,8427196266,3826965284,3626965284,3642578,1720832334,992441150,888286092,331758,8531758,85143,827131,482181,72301,87199223,17199223,17283628,46-773603,54-773603,54-773603,54-773603,54-773603,54-886734,54113131579526,672168410,262168410,26178147,48690063,011990262,781990262,78552102,5055786,44496316,065820370,885605707,755163189,76442517,99
14946109000120.0;ASSOCIAÇÃO SÃO FRANCISCO VIDA;419141;2;2025;59162001,3360676109,5260262941,3260262941,32107979,3645270483,916077684,3719255580,4162075,8662075,86143,842155,042914,2516862,77351092,34351092,34493681,27-1514108,19-1514108,19-1514108,19-1514108,19-1514108,19-1587081,4772973,28647678,082758042,892758042,89219603,7795974,312538439,192538439,19616237,34055786,44560450,96171937,914865203,14462842,83402360,27138293,12138293,12
14946109000120.0;ASSOCIAÇÃO SÃO FRANCISCO VIDA;419141;3;2025;2865839,852865839,85858687,551505152,992007152,32007152,3740259,43055786,44684472,996016688,915107385,024652502,5454882,52124346,51124346,5192080649,4593352575,7292688983,7792688983,77181102,9269937632,669808418,1228714635,5593474,893474,8143,863906,193602,9225821,89570117,15570117,15783915,67-1271926,27-1271926,27-1271926,27-1271926,27-1271926,27-1397421,8125495,53719241,75
15323270000100.0;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;419150;1;2025;17752,2317752,2317752,2320574,78280056,1575912,42172733,5531410,184594527,153568440,83530865,937574,9269695,63269695,6313607044,1113807534,8113798679,0713798679,07116014,957753026,231211373,65135654,825174436,698855,748855,749040,57-200490,7-200490,7-200490,7-200490,7-200490,7-206617,486126,78
15323270000100.0;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;419150;2;2025;20909,5620909,5620909,5625835,98285305,477434,25172733,5535137,64916450,93558902,093524019,2934882,8269695,63269695,6329187808,1229397837,5329383732,5429383732,54294249,9217174661,622306312,64353699,9110490953,2714104,9914104,9918036,49-210029,41-210029,41-210029,41-210029,41-210029,41-213464,093434,68
15323270000100.0;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;419150;3;2025;6270027,654042297,584034001,648295,94269695,63269695,6349659146,249385780,1249180474,8749180474,87402467,7229550393,443784038,2638016,5916968213,26205305,25205305,25212724,13273366,08273366,08273366,08273366,08273366,08296518,26-23152,1823647,7223647,7223647,7229412,45299114,190175,27172733,5536205,28
18321477000134.0;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;419249;1;2025;5033326,835033326,8301096017,525033326,835033326,832360,14858952,030858952,034045286,4614958693,412894661,92064031,52360,142360,14119085600,76118627777,23118070924,29118070924,29119820,3781034982,614280,0211393223,3542560,2539668093,8500092898,8292898,8248190,96965,92710,337548,3463954,12463954,12463954,12457823,53457823,53457823,53457823,53457823,53374672,1283151,41129695,95129695,95
18321477000134.0;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;419249;2;2025;-114333,18129695,953455,143455,14239853500,42239043780,16237934895,63237934895,63372726,61165745628,6519650,6623498276,25102335,9678675296,81183119,9183119,993248,6913496,93710,376180,58925764,63925764,63925764,63809720,26809720,26809720,26809720,26809720,26739744,3969975,876186523,096186523,09360048,441456065,965826474,655826474,653455,14854021,840854021,844913909,2515310590,1313259734,172050855,96
18321477000134.0;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;419249;3;2025;1060336,7401060336,744619583,0415880007,4714093735,571786271,94678,474678,476203725,386203725,38517848,861499242,125685876,525685876,524678,47373122903,03371743765,43369857953,56369857953,56676397,07257369840,1222926,3337474017,15153346,71124100146,97000277792,57277792,57142419,8719299,66710,3115879,341608019,31608019,31608019,31379137,61379137,61379137,61379137,61379137,61573745,79-194608,19535104,83779133,96
19240452000179.0;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;419257;1;2025;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
19240452000179.0;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;419257;2;2025;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
19240452000179.0;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;419257;3;2025;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14891935000110.0;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;419281;1;2025;0000000000000000-3071,56-3071,5600000-3071,56-3071,56-3071,56-3071,560000000000000000000000000000000000000000000000000000000000102870,8342130,1742130,170000000000000000000000000000000000000000000000485947,94489019,5489019,500000000000000000000000489019,500565011,6800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14891935000110.0;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;419281;2;2025;000000000000000000000000000000000000000000000000000000000000000000000000000-13974,24-13974,2400000-13974,24-13974,24-13974,24-13974,240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000895985,6909959,84909959,8400000000000000000000000909959,84001056675,930000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000156914,3931227,4931227,49000000
14891935000110.0;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;419281;3;2025;000000000000000000000000000000000000000000000000000000000000000000000000000000036063,6920063,2520063,2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001253390,841278529,321278529,32000000000000000000000001278529,32001491360,020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000-25138,48-25138,4800000-25138,48-25138,48-25138,48-25138,4800000
17698381000127.0;QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.;419290;1;2025;-508278,77
17698381000127.0;QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.;419290;2;2025;-639530,96
17698381000127.0;QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.;419290;3;2025;-800639,38
14927215000167.0;ZURICH SANTANDER BRASIL ODONTO LTDA.;419354;1;2025;0885408,64885408,64-45917,06265778,45265778,45265778,45147569,87118208,58-311695,51-311695,51-311695,51-311695,51-311695,51-311695,51
14927215000167.0;ZURICH SANTANDER BRASIL ODONTO LTDA.;419354;2;2025;-346108,05267253,68267253,68267253,68148496,58118757,1-613361,73-613361,73-613361,73-613361,73-613361,73-613361,730583742,42583742,42
14927215000167.0;ZURICH SANTANDER BRASIL ODONTO LTDA.;419354;3;2025;267253,68267253,68267253,68148496,58118757,1-917617,51-917617,51-917617,51-917617,51-917617,51-917617,51279486,64279486,64-650363,83
19679483000120.0;QV BENEFÍCIOS EM SAÚDE LTDA;419389;1;2025;0000-75096,8
19679483000120.0;QV BENEFÍCIOS EM SAÚDE LTDA;419389;2;2025;-31423,120000
19679483000120.0;QV BENEFÍCIOS EM SAÚDE LTDA;419389;3;2025;0000-503058,78
19962272000109.0;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;419419;1;2025;8154111,438828716,14008828716,148828716,142831362,18165356,897107989,84-674604,71-674604,71-674604,71-674604,71-674604,71-674604,7157430,317513,3717513,3717513,3721922,09002778155,192778155,19
19962272000109.0;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;419419;2;2025;18148728,6418399189,110018399189,1118399189,116273319,06232998,7914474683,83-250460,47-250460,47-250460,47-250460,47-250460,47-250460,4782445,366680,636680,636680,637288,973202299,433202299,43
19962272000109.0;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;419419;3;2025;10526,3610526,3610526,3610526,363347424,433347424,4328396277,6728501613,140028501613,1428501613,149957571,58335090,6722185347,13-105335,47-105335,47-105335,47-105335,47-105335,47-105335,4781572,26
92827666000136.0;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;419427;1;2025;581606,5281581325,51247020,881047195,39171618,01875577,3814305920,6914240666,388180402,948180402,941922524,636443942,15708678,89708678,89189476,97519201,925173567,415173567,41766367,424407199,9948974,9948974,9948974,99129042,15129042,15400808,1965254,3165254,3165254,3165254,3165254,31-4482,7369737,0400000
92827666000136.0;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;419427;2;2025;00000621685,670621685,67378797,331079904,26177126,41902777,8530148713,4130050750,2317979182,0417979182,044080499,4114093953,771218946,051218946,05236752,07982193,9810308487,3710308487,37766367,429542119,95128331,39128331,39132466,39415803,38415803,38722743,9497963,1897963,1897963,1897963,1897963,181025,6796937,51
92827666000136.0;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;419427;3;2025;1771805,951771805,95405865,781365940,1715550803,1915550803,191991300,6213559502,57214036,21214036,21218171,21793123,57793123,571340371,48145002,36145002,36145002,36145002,36145002,3699659,6545342,7100000610556,020610556,024247095,251150915,05509396,33641518,725296664852821645,6434491876,7234491876,728522666,7826254277,1713462,1313462,1313462,1317482,6
17897995000138.0;PLADISA PLANOS DE SAÚDE SA;419486;1;2025;1696196,411696196,411696196,411696196,417170,11431204,130410717,61020486,536123555,872587508,71865583,98721924,72124044,71124044,7112992,280014107653,4614239565,2113694902,5313694902,53338255,13914507,7816142,881368695,0114122565,6838831,92425378,48425378,4897828,8511188,32316361,31119284,2119284,21356,7543575,6374351,82-131911,75-131911,75-131911,75-131911,75-131911,75-465022,46333110,7134478,6934478,69
17897995000138.0;PLADISA PLANOS DE SAÚDE SA;419486;2;2025;1031368,1001031368,16258110,352353604,371888933,07464671,3123805,45123805,4512338,091782693,181782693,181782693,181782693,189605,4232624,651921297,1228517239,2884426,4998301,4998301,4234903,3823454,06739943,96157948,02157948,024471,3633352,9261,766402,78108395,435263,77-365816,08-365816,08-365816,08-365816,08-365816,08-441673,3775857,2995467,4595467,450027258850,0727624666,1526468416,7326468416,73543235,527785430,29
17897995000138.0;PLADISA PLANOS DE SAÚDE SA;419486;3;2025;1679633,051679633,057170,1985543,680985543,686887855,823018550,292442727,42575822,87123805,45123805,458842,391679633,051679633,0543617498,3943318368,5541791902,4941791902,49978568,3812198858,3659464,192668012,1144382707,35113781,461414342,511414342,51321366,4234975,241058000,85112123,55112123,554820,1523661,0641,934165,5274770,684664,21299129,84299129,84299129,84299129,84299129,84112120,98187008,86217175,74217175,74
